unit,cycle,op_1,op_2,op_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,max_cycle,RUL,s_7_roll_mean_5,s_7_roll_std_5,s_12_roll_mean_5,s_12_roll_std_5,s_14_roll_mean_5,s_14_roll_std_5,s_20_roll_mean_5,s_20_roll_std_5,s_21_roll_mean_5,s_21_roll_std_5,predicted_rul,uncertainty_std,pred_lower,pred_upper,interval_width,error,abs_error,overestimate,covered_by_interval
11,9,34.9989,0.84,100.0,449.44,555.26,1354.24,1119.57,5.48,8.0,194.95,2223.04,8355.54,1.02,41.69,183.45,2388.1,8072.43,9.2605,0.02,333,2223,100.0,14.89,8.9441,271,140,306.908,163.43353884683526,289.114,153.95679566034104,8097.488,34.42436085100125,22.472,11.027657049437112,13.493200000000002,6.55792341103493,120.7890379785976,76.31561373013648,44.473424248461136,140.0,95.52657575153887,19.210962021402395,19.210962021402395,False,True
11,10,25.0048,0.62,60.0,462.54,536.51,1256.51,1045.38,7.05,9.02,175.32,1915.41,8009.24,0.94,36.65,164.88,2028.27,7876.41,10.8781,0.02,306,1915,84.93,14.4,8.6411,271,140,231.058,92.26986165590579,217.592,86.89580927754811,8044.947999999999,97.57174242576593,17.541999999999998,6.229756817083636,10.54962,3.7050973856296925,126.09788105490072,74.56470876971827,51.53317228518245,140.0,88.46682771481755,13.902118945099275,13.902118945099275,False,True
11,11,0.0006,0.0,100.0,518.67,642.11,1581.25,1399.83,14.62,21.61,554.21,2388.0,9061.07,1.3,47.23,521.96,2387.99,8144.43,8.3906,0.03,391,2388,100.0,39.2,23.4351,271,140,262.816,163.11376759795598,247.512,153.63450156133555,8047.632,100.66648012124,19.646,10.932969861844498,11.80228,6.5047584130388705,139.90083298269974,33.05027367254526,106.85055931015448,140.0,33.14944068984552,0.09916701730026034,0.09916701730026034,False,True
11,12,10.0004,0.2501,100.0,489.05,604.27,1494.19,1310.27,10.52,15.49,395.19,2318.84,8784.43,1.26,45.02,372.47,2388.09,8137.17,8.6428,0.03,369,2319,100.0,28.67,17.215,271,140,302.96400000000006,166.7438612963008,285.2900000000001,157.16675459523879,8060.386,108.48352630699281,22.406,11.165277873837269,13.45826,6.6447911158289985,139.25035487268866,65.59723574140668,73.65311913128198,140.0,66.34688086871802,0.7496451273113394,0.7496451273113394,False,True
11,13,10.0049,0.25,100.0,489.05,604.17,1492.51,1295.44,10.52,15.49,395.76,2318.76,8771.01,1.26,45.11,371.84,2388.03,8138.0,8.587,0.03,369,2319,100.0,28.85,17.1536,271,140,343.086,158.2343402362458,322.92,149.07532743549484,8073.688,114.11684809877985,25.202000000000005,10.539206326854034,15.07778,6.28041430456622,139.29493392785326,65.04960233252243,74.24533159533084,140.0,65.75466840466916,0.7050660721467352,0.7050660721467352,False,True
11,14,9.9998,0.2506,100.0,489.05,604.48,1483.13,1299.25,10.52,15.49,394.85,2318.82,8780.55,1.26,45.12,371.97,2388.03,8137.65,8.5844,0.03,367,2319,100.0,28.75,17.1958,271,140,383.066,134.99598227354767,360.624,127.22016007693117,8086.732000000001,117.61105951397589,27.974,8.833607983151625,16.728119999999997,5.268308152243944,139.25035487268866,64.74020312895638,74.51015174373228,140.0,65.48984825626772,0.7496451273113394,0.7496451273113394,False,True
11,15,42.0048,0.84,100.0,445.0,549.64,1353.83,1121.51,3.91,5.71,139.52,2212.03,8319.23,1.02,41.9,130.81,2388.07,8089.07,9.3153,0.02,330,2212,100.0,10.68,6.4012,271,140,375.906,148.99294154422216,353.81000000000006,140.54046090005536,8129.264,22.664469550377095,27.23,10.297958535554518,16.28014,6.149435684516099,114.86289593791982,63.52364252253487,51.339253415384945,140.0,88.66074658461505,25.137104062080184,25.137104062080184,False,True
11,16,35.0012,0.84,100.0,449.44,555.16,1363.23,1125.07,5.48,8.0,195.37,2222.98,8355.78,1.02,41.74,183.44,2388.07,8070.4,9.2823,0.02,333,2223,100.0,14.74,8.9551,271,140,304.13800000000003,126.33614712345792,286.10600000000005,119.2044891352671,8114.457999999999,32.37895720989128,22.338,8.905794181318141,13.384139999999999,5.286561154285455,119.90366159907096,78.49082635963265,41.41283523943831,140.0,98.58716476056169,20.096338400929042,20.096338400929042,False,True
11,17,0.0004,0.0,100.0,518.67,642.28,1588.84,1399.99,14.62,21.6,554.27,2388.01,9054.46,1.3,47.14,522.03,2387.98,8142.81,8.3962,0.03,392,2388,100.0,38.98,23.4349,271,140,335.954,168.12015771465357,316.018,158.5611833646558,8115.586,33.44856693492221,24.4,11.541830444084685,14.62812,6.899198728620591,140.26813861799042,34.01646687595729,106.25167174203312,140.26813861799042,34.01646687595729,-0.2681386179904166,0.2681386179904166,True,True
11,18,24.9991,0.6213,60.0,462.54,536.94,1261.5,1046.41,7.05,9.03,175.57,1915.4,8011.14,0.94,36.6,165.23,2028.28,7877.84,10.8792,0.02,306,1915,84.93,14.35,8.5961,271,140,291.916,177.13490079597526,274.696,167.07033123807471,8063.553999999999,108.35053590084345,21.5,11.958317189303854,12.91662,7.172113133310152,127.5084954973784,70.38994822196054,57.118547275417875,140.0,82.88145272458212,12.491504502621595,12.491504502621595,False,True
11,19,24.9994,0.6215,60.0,462.54,536.92,1254.79,1046.45,7.05,9.02,176.08,1915.43,8013.89,0.94,36.46,164.67,2028.32,7874.97,10.8843,0.02,307,1915,84.93,14.33,8.5398,271,140,248.16200000000003,172.3061231355404,233.23599999999996,162.55677002204496,8011.017999999999,125.73076978210241,18.616000000000003,11.502874858051792,11.185419999999999,6.921284776470332,121.1129632677505,75.34899413278578,45.763969134964725,140.0,94.23603086503527,18.8870367322495,18.8870367322495,False,True
11,20,42.0,0.84,100.0,445.0,549.06,1348.43,1119.78,3.91,5.72,138.82,2212.03,8319.71,1.02,42.11,130.81,2388.1,8092.57,9.2965,0.02,330,2212,100.0,10.58,6.3313,271,140,248.02200000000002,172.4167125600068,233.23600000000002,162.55677002204496,8011.717999999999,126.28249074990579,18.596,11.520196612905528,11.17144,6.933424020496653,128.41053976429814,75.91183578541236,52.49870397888577,140.0,87.50129602111423,11.589460235701864,11.589460235701864,False,True
11,21,42.0071,0.84,100.0,445.0,549.39,1346.96,1121.01,3.91,5.72,138.37,2211.97,8321.76,1.02,41.92,131.05,2388.12,8083.58,9.3131,0.02,330,2212,100.0,10.57,6.4168,271,140,236.62199999999999,178.54384551140376,222.75799999999998,168.16079245769515,8014.354000000001,127.94031549906407,17.762,12.009682343842405,10.66378,7.223145432358397,123.71018979514956,73.77822440437018,49.93196539077938,140.0,90.06803460922062,16.28981020485044,16.28981020485044,False,True
11,22,20.0058,0.7,100.0,491.19,606.78,1477.53,1251.68,9.35,13.65,334.94,2323.94,8731.21,1.08,44.17,315.45,2388.06,8064.56,9.1839,0.02,363,2324,100.0,24.57,14.8587,271,140,192.756,81.6343471217846,181.442,76.8199617287071,7998.704,112.10484302651716,14.88,5.734666511663954,8.94854,3.4814122928777,141.54894402150802,69.44500545205605,72.10393856945197,141.54894402150802,69.44500545205605,-1.5489440215080208,1.5489440215080208,True,True
11,23,42.004,0.84,100.0,445.0,549.4,1356.26,1117.23,3.91,5.71,138.11,2211.98,8318.84,1.02,41.88,130.59,2388.08,8090.65,9.325,0.02,331,2212,100.0,10.58,6.3828,271,140,185.264,85.24500413513992,174.51399999999998,80.13790788384749,8041.2660000000005,93.61934164476948,14.126,6.060365500528827,8.50588,3.6728733516145047,112.3238588657738,70.75096605790709,41.57289280786671,140.0,98.42710719213329,27.6761411342262,27.6761411342262,False,True
11,24,10.0033,0.25,100.0,489.05,604.54,1500.13,1299.38,10.52,15.49,395.6,2318.8,8782.04,1.26,45.04,371.46,2388.05,8133.63,8.6033,0.03,369,2319,100.0,28.71,17.1993,271,140,229.16800000000003,126.0812474954147,215.872,118.13841339716737,8092.998,25.2689249870302,17.002,8.919174289136862,10.23778,5.351098188876745,131.14521418888896,67.8930554318937,63.25215875699526,140.0,76.74784124300474,8.854785811111043,8.854785811111043,False,True
11,25,42.0035,0.84,100.0,445.0,549.28,1349.47,1123.7,3.91,5.72,138.8,2211.97,8324.23,1.02,41.9,130.7,2388.11,8090.54,9.3495,0.02,329,2212,100.0,10.59,6.3452,271,140,229.164,126.08483068950052,215.85,118.15822252386846,8092.592,25.293816833371725,17.003999999999998,8.91737517434363,10.24056,5.348564333818934,129.94914888219225,76.95053806690828,52.99861081528397,140.0,87.00138918471603,10.050851117807753,10.050851117807753,False,True
11,26,0.0008,0.0015,100.0,518.67,642.38,1586.49,1395.7,14.62,21.61,554.67,2387.97,9061.05,1.3,47.29,522.13,2387.97,8147.2,8.3976,0.03,392,2388,100.0,38.96,23.3949,271,140,312.424,177.93187300200037,294.066,167.23721723946497,8105.316000000001,34.09701350558676,22.682,12.22241260962827,13.636180000000001,7.334727433722401,140.07519233339008,33.34486963777441,106.73032269561567,140.07519233339008,33.34486963777441,-0.07519233339007769,0.07519233339007769,True,True
11,27,35.0044,0.84,100.0,449.44,555.44,1358.83,1124.35,5.48,8.0,194.84,2223.07,8350.58,1.02,41.75,183.8,2388.09,8073.59,9.289,0.02,331,2223,100.0,14.87,9.0299,271,140,284.404,184.41287273398243,267.736,173.2830907215127,8107.122,31.542053991459877,20.742,12.611445991637918,12.47042,7.551840578759591,121.09701035787765,76.5546563272535,44.542354030624146,140.0,95.45764596937585,18.90298964212235,18.90298964212235,False,True
11,28,0.0014,0.0,100.0,518.67,642.06,1577.16,1399.44,14.62,21.61,554.31,2387.98,9060.88,1.3,46.98,522.56,2388.0,8137.91,8.364,0.03,391,2388,100.0,39.04,23.44,271,140,367.644,195.47075031830204,346.13,184.05587983001243,8116.5740000000005,32.44024244669224,26.434000000000005,13.282982722265364,15.88186,7.956194728826087,139.96752090545004,31.763779566816225,108.20374133863382,140.0,31.79625866136618,0.03247909454995579,0.03247909454995579,False,True
11,29,20.0016,0.7009,100.0,491.19,606.85,1483.65,1243.37,9.35,13.65,335.41,2323.95,8725.76,1.08,44.11,315.57,2388.09,8061.31,9.2022,0.02,364,2324,100.0,24.51,14.8012,271,140,355.606,195.17183615983117,334.952,183.82997163139635,8102.110000000001,38.492347940858956,25.594,13.235785960795837,15.40224,7.929157259948878,139.4122763897035,67.08490952352543,72.32736686617807,140.0,67.67263313382193,0.5877236102965071,0.5877236102965071,False,True
11,30,25.0043,0.62,60.0,462.54,536.72,1261.97,1046.5,7.05,9.02,175.43,1915.39,8020.21,0.94,36.47,164.31,2028.25,7874.7,10.8359,0.02,307,1915,84.93,14.35,8.6325,271,140,362.93199999999996,185.44431811193348,341.674,174.891194832673,8058.942,109.76190764559512,26.346000000000004,12.23952736015571,15.8597,7.3184560745419525,112.62405024718116,58.54406214999465,54.07998809718651,140.0,85.92001190281348,27.37594975281884,27.37594975281884,False,True
11,31,41.9998,0.84,100.0,445.0,549.31,1346.21,1124.9,3.91,5.71,139.35,2212.03,8323.7,1.02,41.6,131.16,2388.05,8083.2,9.3302,0.02,329,2212,100.0,10.6,6.381,271,140,279.86800000000005,170.50343844040214,263.48,160.8788272272023,8046.142,100.21287527059661,20.674,11.480306180585956,12.45692,6.881336230486051,130.22902355169887,76.48919588095639,53.739827670742486,140.0,86.26017232925751,9.770976448301127,9.770976448301127,False,True
11,32,0.001,0.0,100.0,518.67,641.99,1579.12,1392.58,14.62,21.61,554.92,2388.02,9058.97,1.3,47.31,522.2,2388.03,8144.13,8.4464,0.03,391,2388,100.0,38.9,23.4616,271,140,351.884,199.23479284502488,331.16,187.8910669776506,8060.25,109.57139065467832,25.479999999999997,13.32480956711953,15.34326,8.017401014543303,140.07519233339008,31.83230669973915,108.24288563365093,140.07519233339008,31.83230669973915,-0.07519233339007769,0.07519233339007769,True,True
11,33,20.0061,0.7012,100.0,491.19,607.17,1476.36,1242.89,9.35,13.65,334.57,2323.95,8724.51,1.08,44.3,315.19,2388.08,8061.68,9.2029,0.02,365,2324,100.0,24.69,14.6563,271,140,307.93600000000004,164.65446116033417,289.68600000000004,155.10708375183904,8045.004000000001,101.03505000741164,22.61,11.020074863629562,13.586519999999998,6.644526213132128,114.49013331657915,48.80570003932267,65.68443327725647,140.0,74.31556672274353,25.509866683420853,25.509866683420853,False,True
11,34,0.0,0.0,100.0,518.67,642.25,1585.66,1394.19,14.62,21.61,554.55,2388.0,9059.9,1.3,47.13,522.32,2388.08,8141.59,8.3833,0.03,391,2388,100.0,38.96,23.3683,271,140,351.764,199.3135361183479,331.03600000000006,187.83790466782787,8061.06,110.23420453743091,25.5,13.301505553883747,15.299939999999998,8.001994226003914,139.99079393266697,29.650929382091775,110.3398645505752,140.0,29.6601354494248,0.009206067333025203,0.009206067333025203,False,True
11,35,35.0043,0.84,100.0,449.44,555.12,1352.99,1119.53,5.48,8.0,195.24,2223.02,8354.47,1.02,41.64,182.67,2388.11,8068.02,9.3025,0.02,333,2223,100.0,14.93,8.9968,271,140,355.726,195.0840450421304,334.7080000000001,183.90201649247894,8099.724,40.15652786285293,25.616000000000003,13.181950917827002,15.372800000000002,7.92741952308568,108.80759137189322,76.69307600915565,32.11451536273758,140.0,107.88548463726242,31.192408628106776,31.192408628106776,False,True
11,36,35.006,0.8418,100.0,449.44,555.42,1359.12,1125.85,5.48,8.0,194.76,2223.05,8351.12,1.02,41.59,183.23,2388.11,8066.87,9.2802,0.02,332,2223,100.0,14.83,8.9901,271,140,366.80800000000005,180.7681973412358,345.122,170.4782580565627,8096.4580000000005,42.4358217783053,26.462,12.065801672495706,15.89462,7.243977372065707,115.1289751557889,70.22318636237968,44.905788793409215,140.0,95.09421120659078,24.871024844211107,24.871024844211107,False,True
11,37,10.0007,0.25,100.0,489.05,603.93,1495.79,1305.76,10.52,15.49,394.54,2318.79,8784.67,1.26,45.16,371.86,2388.0,8141.47,8.6187,0.03,368,2319,100.0,28.56,17.191,271,140,334.732,150.78723012907952,315.05400000000003,142.38084959010465,8095.926000000001,41.69904471327966,24.394,10.132237166588638,14.6405,6.050995012805742,138.4203454125107,64.60630577644625,73.81403963606445,140.0,66.18596036393555,1.5796545874893013,1.5796545874893013,False,True
11,38,20.0071,0.7005,100.0,491.19,606.74,1484.07,1245.99,9.35,13.65,334.82,2323.91,8729.95,1.08,44.09,314.45,2388.11,8063.45,9.1862,0.02,364,2324,100.0,24.66,14.7486,271,140,334.78200000000004,150.7872044306147,314.90600000000006,142.38105748307956,8096.280000000001,41.3416158368308,24.388,10.13202694429896,14.658959999999999,6.051196053095617,109.19237078053868,59.16611583173762,50.02625494880106,140.0,89.97374505119893,30.80762921946132,30.80762921946132,False,True
11,39,42.0027,0.8413,100.0,445.0,549.71,1356.82,1114.69,3.91,5.71,139.43,2212.05,8322.3,1.02,41.76,130.74,2388.13,8087.32,9.3393,0.02,330,2212,100.0,10.63,6.4272,271,140,251.75800000000004,107.64133880624124,236.59000000000006,101.63541582539048,8085.4259999999995,32.690808035288526,18.722,7.534146932466878,11.27074,4.499360796602102,130.64602881436272,76.90620114362024,53.739827670742486,140.0,86.26017232925751,9.353971185637278,9.353971185637278,False,True
11,40,35.0029,0.84,100.0,449.44,555.84,1362.09,1122.28,5.48,8.0,194.47,2223.05,8352.9,1.02,41.53,182.99,2388.16,8073.95,9.2842,0.02,332,2223,100.0,14.99,8.9499,271,140,251.60400000000004,107.74291545155077,236.65400000000005,101.5930658558941,8086.611999999999,32.001767451190744,18.734,7.526641349234071,11.26136,4.505331440970786,104.04714248559084,65.54218232105035,38.504960164540485,140.0,101.49503983545952,35.95285751440916,35.95285751440916,False,True
11,41,10.0045,0.25,100.0,489.05,604.01,1498.23,1306.7,10.52,15.49,394.97,2318.83,8779.6,1.26,45.06,372.25,2388.02,8135.72,8.6172,0.03,367,2319,100.0,28.65,17.0981,271,140,291.6460000000001,118.04649943983941,274.458,111.43500738098425,8100.382,35.95218032331463,21.497999999999998,8.238456772964224,12.88296,4.923236349496125,130.34722823486845,58.02746557324933,72.31976266161912,140.0,67.68023733838088,9.652771765131547,9.652771765131547,False,True
11,42,42.0044,0.84,100.0,445.0,548.9,1354.39,1123.08,3.91,5.71,138.96,2211.99,8320.91,1.02,41.8,130.68,2388.13,8087.15,9.3131,0.02,330,2212,100.0,10.49,6.3679,271,140,240.53000000000006,117.68763337751345,226.22200000000004,110.93066379500321,8089.517999999999,27.69010057764499,17.884,8.32898433183783,10.71834,4.934873961207104,126.93538467180007,75.63617676489281,51.29920790690726,140.0,88.70079209309273,13.064615328199935,13.064615328199935,False,True
11,43,42.0005,0.84,100.0,445.0,549.16,1342.71,1122.17,3.91,5.72,139.14,2211.98,8325.77,1.02,41.86,130.89,2388.14,8092.21,9.3097,0.02,329,2212,100.0,10.56,6.3764,271,140,201.39400000000006,110.82949936727148,189.51000000000005,104.62743927861398,8095.2699999999995,23.607442682342906,15.063999999999998,7.8334653889578165,9.043899999999999,4.636880006534551,129.94914888219225,76.2718290033934,53.67731987879885,140.0,86.32268012120116,10.050851117807753,10.050851117807753,False,True
11,44,42.007,0.8404,100.0,445.0,549.4,1350.6,1117.16,3.91,5.72,139.19,2212.05,8320.79,1.02,41.69,129.97,2388.11,8087.59,9.3332,0.02,328,2212,100.0,10.5,6.3445,271,140,201.34600000000003,110.8630918295175,189.35600000000005,104.7360782156753,8095.3240000000005,23.585009645961645,15.038,7.8520551449923,9.027359999999998,4.648679876911279,92.17738761115545,58.76695019036506,33.410437420790394,140.0,106.5895625792096,47.82261238884455,47.82261238884455,False,True
11,45,42.0023,0.8405,100.0,445.0,549.51,1344.62,1121.55,3.91,5.71,139.77,2212.01,8315.11,1.02,41.85,130.98,2388.12,8087.88,9.3299,0.02,330,2212,100.0,10.54,6.4222,271,140,190.40600000000003,114.35515611462402,178.95400000000004,108.05647565046743,8098.110000000001,21.123251406923693,14.148,8.106914949597044,8.52182,4.794369184470451,130.3661541448561,76.51045520687873,53.855698937977365,140.0,86.14430106202263,9.633845855143903,9.633845855143903,False,True
11,46,42.0044,0.8418,100.0,445.0,549.35,1350.36,1121.99,3.91,5.71,138.43,2212.05,8324.53,1.02,41.9,131.06,2388.07,8089.02,9.307,0.02,331,2212,100.0,10.75,6.519,271,140,139.09800000000004,0.48142496824026854,130.71600000000004,0.4404883654368731,8088.7699999999995,2.0435875317906653,10.568000000000001,0.1056882207252273,6.406000000000001,0.06917633265674068,126.35275462593778,67.9832086263107,58.369545999627086,140.0,81.63045400037291,13.647245374062223,13.647245374062223,False,True
11,47,0.0022,0.0003,100.0,518.67,641.98,1592.28,1397.54,14.62,21.61,554.82,2388.02,9063.22,1.3,47.26,522.31,2388.0,8143.47,8.4113,0.03,393,2388,100.0,38.93,23.3836,271,140,222.27000000000007,185.9017088409895,209.042,175.12268862143486,8100.034,24.350472890687552,16.256,12.67551695198267,9.809140000000001,7.588639244159646,140.43379612100716,32.353608187133275,108.08018793387389,140.43379612100716,32.353608187133275,-0.4337961210071626,0.4337961210071626,True,True
11,48,20.0015,0.7,100.0,491.19,607.81,1477.86,1249.23,9.35,13.65,335.49,2323.95,8720.32,1.08,44.23,315.52,2388.1,8068.84,9.1943,0.02,365,2324,100.0,24.66,14.7153,271,140,261.5400000000001,184.68573875640755,245.96800000000002,173.98563610252432,8095.360000000001,28.170913190738148,19.076,12.659934044062002,11.47692,7.561895161069075,141.60746098349202,69.44101462209642,72.1664463613956,141.60746098349202,69.44101462209642,-1.6074609834920182,1.6074609834920182,True,True
11,49,9.9988,0.25,100.0,489.05,604.29,1493.0,1295.58,10.52,15.49,395.44,2318.86,8779.82,1.26,45.04,372.21,2388.1,8137.41,8.634,0.03,368,2319,100.0,28.48,17.226,271,140,312.7900000000001,177.66693797665337,294.41600000000005,167.20456731202046,8105.323999999999,33.11277895314903,22.671999999999997,12.158608884243298,13.65322,7.27595029958286,132.38621973673162,60.77852310191314,71.60769663481848,140.0,68.39230336518152,7.6137802632683815,7.6137802632683815,False,True
11,50,10.0031,0.2509,100.0,489.05,604.62,1495.83,1304.74,10.52,15.49,395.06,2318.83,8783.84,1.26,45.3,372.35,2388.04,8133.34,8.6295,0.03,369,2319,100.0,28.67,17.2609,271,140,363.84800000000007,150.04999090303198,342.69,141.0141448578828,8114.416,33.365795809483146,26.298000000000002,10.178141775392994,15.82096,6.103073657019055,139.25035487268866,61.16639610391894,78.08395876876972,140.0,61.91604123123028,0.7496451273113394,0.7496451273113394,False,True
11,51,35.0049,0.842,100.0,449.44,555.59,1363.4,1131.23,5.48,8.0,194.6,2223.01,8347.36,1.03,41.84,183.06,2388.09,8067.74,9.2809,0.02,332,2223,100.0,14.91,8.8902,271,140,375.08200000000005,129.67323941353507,353.09000000000003,122.16140573028763,8110.160000000001,38.393455822576534,27.130000000000003,8.643833061784571,16.2952,5.229112943415923,111.53548595085286,66.50245643145885,45.03302951939401,140.0,94.966970480606,28.46451404914714,28.46451404914714,False,True
11,52,24.9983,0.6218,60.0,462.54,536.77,1261.37,1042.25,7.05,9.03,175.66,1915.42,8010.82,0.94,36.63,164.91,2028.26,7875.04,10.8633,0.02,305,1915,84.93,14.41,8.6315,271,140,299.25000000000006,107.2048511029235,281.61,101.14715542218674,8056.474,106.83767490918204,22.226,7.091821345747514,13.34478,4.310930321519925,127.5084954973784,70.38994822196054,57.118547275417875,140.0,82.88145272458212,12.491504502621595,12.491504502621595,False,True
11,53,42.0064,0.84,100.0,445.0,549.33,1344.68,1118.18,3.91,5.72,138.63,2212.01,8322.25,1.02,42.08,130.41,2388.06,8086.72,9.3117,0.02,330,2212,100.0,10.62,6.4579,271,140,259.87800000000004,125.20602549398336,244.58800000000005,118.09042899405533,8060.05,107.65119460554108,19.418,8.522415737336456,11.693299999999999,5.153890303935452,120.48894253739674,72.9211763646314,47.56776617276533,140.0,92.43223382723467,19.51105746260326,19.51105746260326,False,True
11,54,41.9988,0.84,100.0,445.0,549.12,1350.53,1118.78,3.91,5.71,139.07,2211.98,8326.13,1.02,41.87,131.11,2388.11,8086.51,9.3196,0.02,329,2212,100.0,10.77,6.366,271,140,208.60400000000004,106.9796673672153,196.36800000000002,100.92749536176974,8049.87,100.68827985421179,15.876,7.424040678767872,9.5213,4.484188250397149,130.22902355169887,76.55170367290003,53.67731987879885,140.0,86.32268012120116,9.770976448301127,9.770976448301127,False,True
11,55,41.9989,0.8411,100.0,445.0,549.56,1344.12,1120.26,3.91,5.72,138.93,2212.04,8325.69,1.02,42.01,131.05,2388.12,8091.07,9.3414,0.02,330,2212,100.0,10.59,6.4173,271,140,157.37800000000004,26.204521938017656,148.10800000000006,24.479971813710822,8041.416,93.44164933261843,12.259999999999998,2.1990679843970575,7.352580000000001,1.2892296835707042,129.78216930639255,76.1048494275937,53.67731987879885,140.0,86.32268012120116,10.217830693607453,10.217830693607453,False,True
11,56,35.0013,0.842,100.0,449.44,554.85,1360.94,1120.43,5.48,8.0,194.89,2223.06,8355.57,1.02,41.77,183.66,2388.08,8069.97,9.3161,0.02,332,2223,100.0,14.93,8.9932,271,140,157.43600000000004,26.30762208942588,148.22800000000004,24.694667845510214,8041.862000000001,93.60388704535745,12.263999999999998,2.2051031721894865,7.37318,1.3203872185839343,120.7890379785976,76.37812152208011,44.4109164565175,140.0,95.5890835434825,19.210962021402395,19.210962021402395,False,True
11,57,0.0005,0.0,100.0,518.67,641.92,1572.39,1392.51,14.62,21.61,554.28,2387.97,9060.73,1.3,47.17,522.68,2388.02,8147.84,8.4329,0.03,392,2388,100.0,38.98,23.4157,271,140,233.16000000000003,181.1427539262888,219.78200000000007,170.8621103989999,8096.4220000000005,29.85188218521795,17.177999999999997,12.327330205685255,10.33002,7.399970513927732,140.41052309379023,36.08637178540381,104.32415130838642,140.41052309379023,36.08637178540381,-0.410523093790232,0.410523093790232,True,True
11,58,24.9983,0.6217,60.0,462.54,536.79,1259.24,1037.73,7.05,9.03,176.02,1915.44,8005.92,0.94,36.56,164.97,2028.33,7878.09,10.9033,0.02,307,1915,84.93,14.38,8.5638,271,140,240.638,176.98887357684384,226.69400000000002,166.99817762478733,8054.696000000001,102.99754550473575,17.929999999999996,11.935725784383624,10.7512,7.1811822017687215,124.87792128059311,69.08443820208247,55.79348307851065,140.0,84.20651692148935,15.122078719406886,15.122078719406886,False,True
11,59,25.0051,0.6209,60.0,462.54,536.29,1259.37,1046.06,7.05,9.03,175.04,1915.44,8003.97,0.94,36.56,164.93,2028.28,7878.26,10.8865,0.02,307,1915,84.93,14.48,8.58,271,140,247.83200000000002,172.5025480101671,233.45800000000003,162.79073797363296,8013.045999999999,126.3703847030629,18.671999999999997,11.486190404133133,11.194,6.906179885797927,117.02182947607979,67.04503670147409,49.97679277460569,140.0,90.02320722539432,22.978170523920213,22.978170523920213,False,True
11,60,0.0023,0.0,100.0,518.67,642.19,1581.08,1398.07,14.62,21.61,553.4,2388.0,9062.88,1.3,47.2,521.78,2387.93,8139.29,8.4029,0.03,391,2388,100.0,38.89,23.4173,271,140,330.726,203.82811209448016,311.60400000000004,192.4262768698703,8022.69,135.33538506244443,24.331999999999997,13.332301751760646,14.594,8.055642160312232,120.73234732418312,39.29162663307909,81.44072069110403,140.0,58.55927930889597,19.267652675816876,19.267652675816876,False,True
11,61,34.9994,0.8419,100.0,449.44,555.7,1360.78,1125.93,5.48,8.0,194.85,2223.03,8356.61,1.02,41.78,183.74,2388.02,8072.84,9.28,0.02,332,2223,100.0,14.88,9.0372,271,140,330.718,203.8347770131485,311.62,192.412981760587,8023.264,135.5918899860906,24.321999999999996,13.341132635574837,14.602799999999998,8.048014675371805,120.8217547843401,76.18741003109648,44.634344753243624,140.0,95.36565524675638,19.1782452156599,19.1782452156599,False,True
11,62,42.004,0.8411,100.0,445.0,549.55,1344.67,1116.74,3.91,5.71,138.49,2212.02,8323.78,1.02,41.83,130.92,2388.11,8090.56,9.3158,0.02,329,2212,100.0,10.65,6.3962,271,140,247.56000000000003,172.18437545259445,233.26800000000003,162.4053640431868,8011.808,124.39253864279854,18.656,11.439975087385465,11.198899999999998,6.907071773914029,125.35176452481038,73.19257325081094,52.15919127399943,140.0,87.84080872600057,14.648235475189622,14.648235475189622,False,True
11,63,25.0012,0.6206,60.0,462.54,536.53,1258.17,1047.01,7.05,9.03,175.65,1915.4,8018.39,0.94,36.26,164.56,2028.37,7880.33,10.8758,0.02,306,1915,84.93,14.21,8.524,271,140,247.48600000000005,172.22288300339187,233.186,162.44856718358594,8012.255999999999,123.7931461349947,18.621999999999996,11.456101867563858,11.190940000000001,6.910889652425358,109.26509071450037,70.69288529802712,38.57220541647325,140.0,101.42779458352675,30.734909285499626,30.734909285499626,False,True
11,64,20.0071,0.7008,100.0,491.19,607.66,1474.0,1244.73,9.35,13.65,335.4,2323.95,8723.61,1.08,44.23,315.38,2388.01,8065.79,9.2253,0.02,364,2324,100.0,24.48,14.7343,271,140,279.5580000000001,170.2793794621063,263.276,160.56780461848513,8049.762,98.96518716195145,20.621999999999996,11.425071991020454,12.4218,6.87758849197885,137.4191920000174,67.14716053884925,70.27203146116815,140.0,69.72796853883185,2.5808079999825964,2.5808079999825964,False,True
11,65,42.0051,0.8414,100.0,445.0,548.72,1348.55,1123.26,3.91,5.71,138.87,2212.04,8323.73,1.02,41.87,130.66,2388.14,8094.76,9.3395,0.02,328,2212,100.0,10.48,6.3774,271,140,196.65200000000004,81.26640831241431,185.05200000000005,76.31479882696445,8040.856,90.53922647118266,14.940000000000001,5.697451184521035,9.013819999999999,3.4193203479638847,125.16505788262428,75.78198441941748,49.3830734632068,140.0,90.6169265367932,14.834942117375718,14.834942117375718,False,True
