unit,cycle,RUL,pred_mean,pred_std,error,abs_error,dangerous_overestimate,failure_prob_h10,maintain_now
23,68,100,111.40542,12.952785,-11.405418395996094,11.405418395996094,False,0.0,False
23,69,99,113.58708,15.296272,-14.587081909179688,14.587081909179688,False,0.0,False
23,70,98,114.1072,14.3659725,-16.107200622558594,16.107200622558594,False,0.0,False
23,71,97,113.27874,16.321806,-16.27873992919922,16.27873992919922,False,0.0,False
23,72,96,106.665665,13.963256,-10.665664672851562,10.665664672851562,False,0.0,False
23,73,95,103.110214,16.429564,-8.110214233398438,8.110214233398438,False,0.0,False
23,74,94,99.32367,14.6439085,-5.32366943359375,5.32366943359375,False,0.0,False
23,75,93,103.35544,14.735435,-10.355438232421875,10.355438232421875,False,0.0,False
23,76,92,94.01573,14.4383745,-2.0157318115234375,2.0157318115234375,False,0.0,False
23,77,91,103.6708,13.136597,-12.670799255371094,12.670799255371094,False,0.0,False
23,78,90,100.30482,16.393139,-10.304817199707031,10.304817199707031,False,0.0,False
23,79,89,103.86057,11.6220255,-14.860572814941406,14.860572814941406,False,0.0,False
23,80,88,99.95682,14.535523,-11.956817626953125,11.956817626953125,False,0.0,False
23,81,87,103.477005,13.522171,-16.477005004882812,16.477005004882812,False,0.0,False
23,82,86,104.45229,12.497038,-18.452293395996094,18.452293395996094,False,0.0,False
23,83,85,109.52205,13.813722,-24.522048950195312,24.522048950195312,False,0.0,False
23,84,84,105.391335,14.788548,-21.391334533691406,21.391334533691406,False,0.0,False
23,85,83,107.54036,12.924643,-24.540359497070312,24.540359497070312,False,0.0,False
23,86,82,104.1503,14.280844,-22.150299072265625,22.150299072265625,False,0.0,False
23,87,81,110.88465,15.007784,-29.88465118408203,29.88465118408203,False,0.0,False
23,88,80,106.32425,15.330725,-26.324249267578125,26.324249267578125,False,0.0,False
23,89,79,109.69591,15.226551,-30.695907592773438,30.695907592773438,False,0.0,False
23,90,78,106.071976,13.463368,-28.071975708007812,28.071975708007812,False,0.0,False
23,91,77,107.99811,16.840483,-30.99810791015625,30.99810791015625,False,0.0,False
23,92,76,103.1151,9.703643,-27.115097045898438,27.115097045898438,False,0.0,False
23,93,75,98.461075,11.670981,-23.461074829101562,23.461074829101562,False,0.0,False
23,94,74,97.08316,13.652783,-23.083160400390625,23.083160400390625,False,0.0,False
23,95,73,97.51639,14.390717,-24.516387939453125,24.516387939453125,False,0.0,False
23,96,72,92.79903,10.825377,-20.799026489257812,20.799026489257812,False,0.0,False
23,97,71,102.52209,11.902058,-31.52208709716797,31.52208709716797,False,0.0,False
23,98,70,98.90981,13.29911,-28.909812927246094,28.909812927246094,False,0.0,False
23,99,69,99.07067,12.661051,-30.07067108154297,30.07067108154297,False,0.0,False
23,100,68,82.13889,12.730784,-14.138893127441406,14.138893127441406,False,0.0,False
23,101,67,76.818695,13.98791,-9.818695068359375,9.818695068359375,False,0.0,False
23,102,66,72.08248,11.900454,-6.082481384277344,6.082481384277344,False,0.0,False
23,103,65,85.47634,14.497311,-20.476341247558594,20.476341247558594,False,0.0,False
23,104,64,86.808014,13.294875,-22.808013916015625,22.808013916015625,False,0.0,False
23,105,63,90.42776,11.648112,-27.427757263183594,27.427757263183594,False,0.0,False
23,106,62,97.34076,13.272077,-35.34075927734375,35.34075927734375,False,0.0,False
23,107,61,77.8662,12.219377,-16.86620330810547,16.86620330810547,False,0.0,False
23,108,60,79.04252,15.209283,-19.042518615722656,19.042518615722656,False,0.0,False
23,109,59,86.728836,12.848347,-27.728836059570312,27.728836059570312,False,0.0,False
23,110,58,88.25332,13.422706,-30.253318786621094,30.253318786621094,False,0.0,False
23,111,57,82.634544,13.67772,-25.634544372558594,25.634544372558594,False,0.0,False
23,112,56,98.44546,14.642368,-42.445457458496094,42.445457458496094,False,0.0,False
23,113,55,87.27695,12.65703,-32.276947021484375,32.276947021484375,False,0.0,False
23,114,54,89.77697,9.838811,-35.77696990966797,35.77696990966797,False,0.0,False
23,115,53,65.6849,9.843145,-12.684898376464844,12.684898376464844,False,0.0,False
23,116,52,60.67257,13.824905,-8.672569274902344,8.672569274902344,False,0.0,False
23,117,51,54.310123,12.683673,-3.3101234436035156,3.3101234436035156,False,0.0,False
23,118,50,60.65587,12.332004,-10.655868530273438,10.655868530273438,False,0.0,False
23,119,49,56.952465,11.483835,-7.952465057373047,7.952465057373047,False,0.0,False
23,120,48,51.57316,15.23599,-3.5731582641601562,3.5731582641601562,False,0.0,False
23,121,47,51.514748,10.694097,-4.514747619628906,4.514747619628906,False,0.0,False
23,122,46,59.352333,9.104592,-13.352333068847656,13.352333068847656,False,0.0,False
23,123,45,53.222603,11.153363,-8.222602844238281,8.222602844238281,False,0.0,False
23,124,44,58.843414,10.994024,-14.843414306640625,14.843414306640625,False,0.0,False
23,125,43,62.079903,13.930516,-19.07990264892578,19.07990264892578,False,0.0,False
23,126,42,61.689808,12.951354,-19.689807891845703,19.689807891845703,False,0.0,False
23,127,41,56.87374,12.289022,-15.873741149902344,15.873741149902344,False,0.0,False
23,128,40,54.612778,13.286021,-14.612777709960938,14.612777709960938,False,0.0,False
23,129,39,45.081955,15.287904,-6.0819549560546875,6.0819549560546875,False,0.02,False
23,130,38,33.916634,10.973439,4.083366394042969,4.083366394042969,False,0.0,False
23,131,37,29.379145,12.3957,7.620855331420898,7.620855331420898,False,0.04,False
23,132,36,24.093683,12.380538,11.906316757202148,11.906316757202148,False,0.14,False
23,133,35,27.741203,9.024343,7.258796691894531,7.258796691894531,False,0.02,False
23,134,34,32.437477,9.81572,1.5625228881835938,1.5625228881835938,False,0.0,False
23,135,33,33.96545,11.003332,-0.9654502868652344,0.9654502868652344,False,0.02,False
23,136,32,34.535027,10.862008,-2.5350265502929688,2.5350265502929688,False,0.02,False
23,137,31,37.66678,10.431207,-6.666778564453125,6.666778564453125,False,0.0,False
23,138,30,42.11913,9.919104,-12.119129180908203,12.119129180908203,False,0.0,False
23,139,29,32.569447,11.855689,-3.569446563720703,3.569446563720703,False,0.04,False
23,140,28,39.326664,11.3463745,-11.326663970947266,11.326663970947266,False,0.02,False
23,141,27,37.754993,12.450913,-10.754993438720703,10.754993438720703,False,0.02,False
23,142,26,29.603498,11.638853,-3.6034984588623047,3.6034984588623047,False,0.08,False
23,143,25,25.045961,11.323362,-0.04596138000488281,0.04596138000488281,False,0.08,False
23,144,24,33.223812,12.082449,-9.223812103271484,9.223812103271484,False,0.0,False
23,145,23,27.845615,12.002186,-4.845615386962891,4.845615386962891,False,0.02,False
23,146,22,28.987608,14.048211,-6.987607955932617,6.987607955932617,False,0.08,False
23,147,21,33.753967,9.023695,-12.75396728515625,12.75396728515625,False,0.0,False
23,148,20,34.41493,10.025862,-14.414928436279297,14.414928436279297,False,0.0,False
23,149,19,24.480757,12.745582,-5.480756759643555,5.480756759643555,False,0.16,False
23,150,18,21.931574,11.836531,-3.9315738677978516,3.9315738677978516,False,0.16,False
23,151,17,21.417265,10.002264,-4.417264938354492,4.417264938354492,False,0.16,False
23,152,16,16.501974,9.691285,-0.5019741058349609,0.5019741058349609,False,0.32,True
23,153,15,23.10103,9.121125,-8.101030349731445,8.101030349731445,False,0.1,False
23,154,14,18.404104,10.446675,-4.404104232788086,4.404104232788086,False,0.2,False
23,155,13,23.474792,12.064468,-10.47479248046875,10.47479248046875,False,0.12,False
23,156,12,23.614296,11.882637,-11.614295959472656,11.614295959472656,False,0.1,False
23,157,11,25.393085,13.196231,-14.393085479736328,14.393085479736328,False,0.14,False
23,158,10,20.12571,12.712237,-10.125709533691406,10.125709533691406,False,0.2,False
23,159,9,22.977764,10.371267,-13.977764129638672,13.977764129638672,False,0.1,False
23,160,8,19.434446,8.867397,-11.434446334838867,11.434446334838867,False,0.14,False
23,161,7,17.654388,10.247454,-10.654388427734375,10.654388427734375,False,0.26,False
23,162,6,20.640503,9.756802,-14.6405029296875,14.6405029296875,False,0.18,False
23,163,5,23.225204,10.871758,-18.225204467773438,18.225204467773438,False,0.12,False
23,164,4,18.254694,9.590275,-14.254693984985352,14.254693984985352,True,0.16,False
23,165,3,15.05381,8.317464,-12.053810119628906,12.053810119628906,True,0.2,False
23,166,2,10.427284,9.274322,-8.427284240722656,8.427284240722656,True,0.44,True
23,167,1,10.681136,8.841331,-9.681136131286621,9.681136131286621,True,0.38,True
23,168,0,8.952968,9.016268,-8.952967643737793,8.952967643737793,True,0.52,True
31,1,140,141.79755,20.50821,-1.79754638671875,1.79754638671875,False,0.0,False
31,2,140,142.01323,18.842752,-2.0132293701171875,2.0132293701171875,False,0.0,False
31,3,140,138.33488,20.954556,1.6651153564453125,1.6651153564453125,False,0.0,False
31,4,140,142.34024,17.581062,-2.340240478515625,2.340240478515625,False,0.0,False
31,5,140,144.41783,16.534485,-4.4178314208984375,4.4178314208984375,False,0.0,False
31,6,140,143.03047,17.867031,-3.0304718017578125,3.0304718017578125,False,0.0,False
31,7,140,145.16322,20.030483,-5.1632232666015625,5.1632232666015625,False,0.0,False
31,8,140,144.43654,18.88274,-4.4365386962890625,4.4365386962890625,False,0.0,False
31,9,140,143.44072,18.813053,-3.4407196044921875,3.4407196044921875,False,0.0,False
31,10,140,141.08948,22.00343,-1.0894775390625,1.0894775390625,False,0.0,False
31,11,140,143.87317,15.131423,-3.8731689453125,3.8731689453125,False,0.0,False
31,12,140,134.4318,20.448807,5.568206787109375,5.568206787109375,False,0.0,False
31,13,140,138.07231,19.819168,1.9276885986328125,1.9276885986328125,False,0.0,False
31,14,140,140.64543,17.2732,-0.6454315185546875,0.6454315185546875,False,0.0,False
31,15,140,144.3445,19.729975,-4.3444976806640625,4.3444976806640625,False,0.0,False
31,16,140,142.06238,18.33682,-2.0623779296875,2.0623779296875,False,0.0,False
31,17,140,145.19199,21.51036,-5.191986083984375,5.191986083984375,False,0.0,False
31,18,140,140.03625,22.01468,-0.0362548828125,0.0362548828125,False,0.0,False
31,19,140,139.82765,19.774832,0.1723480224609375,0.1723480224609375,False,0.0,False
31,20,140,142.12247,20.209291,-2.122467041015625,2.122467041015625,False,0.0,False
31,21,140,140.92831,20.620907,-0.928314208984375,0.928314208984375,False,0.0,False
31,22,140,133.31476,21.747274,6.68524169921875,6.68524169921875,False,0.0,False
31,23,140,132.96455,16.540182,7.0354461669921875,7.0354461669921875,False,0.0,False
31,24,140,142.04167,18.833567,-2.0416717529296875,2.0416717529296875,False,0.0,False
31,25,140,138.66516,15.730644,1.3348388671875,1.3348388671875,False,0.0,False
31,26,140,136.30292,17.178757,3.69708251953125,3.69708251953125,False,0.0,False
31,27,140,134.0032,17.257927,5.996795654296875,5.996795654296875,False,0.0,False
31,28,140,133.1166,14.0592785,6.8834075927734375,6.8834075927734375,False,0.0,False
31,29,140,132.3712,21.670013,7.6287994384765625,7.6287994384765625,False,0.0,False
31,30,140,132.62868,13.269183,7.3713226318359375,7.3713226318359375,False,0.0,False
31,31,140,133.90366,18.05522,6.096343994140625,6.096343994140625,False,0.0,False
31,32,140,137.12553,16.700563,2.8744659423828125,2.8744659423828125,False,0.0,False
31,33,140,134.7841,18.315891,5.2158966064453125,5.2158966064453125,False,0.0,False
31,34,140,137.40837,18.210413,2.5916290283203125,2.5916290283203125,False,0.0,False
31,35,140,140.9258,17.833044,-0.9257965087890625,0.9257965087890625,False,0.0,False
31,36,140,137.81483,19.027588,2.1851654052734375,2.1851654052734375,False,0.0,False
31,37,140,139.05708,17.777575,0.9429168701171875,0.9429168701171875,False,0.0,False
31,38,140,142.18204,21.87886,-2.182037353515625,2.182037353515625,False,0.0,False
31,39,140,141.28566,19.758446,-1.2856597900390625,1.2856597900390625,False,0.0,False
31,40,140,135.79071,17.739346,4.20928955078125,4.20928955078125,False,0.0,False
31,41,140,132.54138,18.693047,7.4586181640625,7.4586181640625,False,0.0,False
31,42,140,139.28612,19.46455,0.7138824462890625,0.7138824462890625,False,0.0,False
31,43,140,134.009,18.08322,5.990997314453125,5.990997314453125,False,0.0,False
31,44,140,129.96344,18.466265,10.03656005859375,10.03656005859375,False,0.0,False
31,45,140,136.74667,19.475466,3.253326416015625,3.253326416015625,False,0.0,False
31,46,140,130.72256,19.075706,9.277435302734375,9.277435302734375,False,0.0,False
31,47,140,133.5247,16.64015,6.4752960205078125,6.4752960205078125,False,0.0,False
31,48,140,135.72919,21.568686,4.27081298828125,4.27081298828125,False,0.0,False
31,49,140,137.47115,21.423977,2.5288543701171875,2.5288543701171875,False,0.0,False
31,50,140,141.8255,19.299843,-1.82550048828125,1.82550048828125,False,0.0,False
31,51,140,144.17447,24.155169,-4.174468994140625,4.174468994140625,False,0.0,False
31,52,140,150.09232,16.726915,-10.092315673828125,10.092315673828125,False,0.0,False
31,53,140,140.30728,19.159286,-0.307281494140625,0.307281494140625,False,0.0,False
31,54,140,140.31259,20.25995,-0.312591552734375,0.312591552734375,False,0.0,False
31,55,140,131.55606,19.313831,8.443939208984375,8.443939208984375,False,0.0,False
31,56,140,134.19774,18.678747,5.8022613525390625,5.8022613525390625,False,0.0,False
31,57,140,142.28137,17.25886,-2.2813720703125,2.2813720703125,False,0.0,False
31,58,140,141.80438,18.509386,-1.80438232421875,1.80438232421875,False,0.0,False
31,59,140,139.00372,18.113842,0.99627685546875,0.99627685546875,False,0.0,False
31,60,140,137.28033,20.346676,2.71966552734375,2.71966552734375,False,0.0,False
31,61,140,136.86015,19.101358,3.1398468017578125,3.1398468017578125,False,0.0,False
31,62,140,129.43947,17.762018,10.560531616210938,10.560531616210938,False,0.0,False
31,63,140,131.42381,20.646553,8.576187133789062,8.576187133789062,False,0.0,False
31,64,140,135.17583,15.654688,4.8241729736328125,4.8241729736328125,False,0.0,False
31,65,140,132.95291,17.80379,7.047088623046875,7.047088623046875,False,0.0,False
31,66,140,128.34428,17.94988,11.655715942382812,11.655715942382812,False,0.0,False
31,67,140,130.30003,18.145685,9.699966430664062,9.699966430664062,False,0.0,False
31,68,140,126.62422,17.114645,13.375778198242188,13.375778198242188,False,0.0,False
31,69,140,130.54608,17.538902,9.45391845703125,9.45391845703125,False,0.0,False
31,70,140,132.38771,15.936197,7.6122894287109375,7.6122894287109375,False,0.0,False
31,71,140,131.30449,16.040054,8.695510864257812,8.695510864257812,False,0.0,False
31,72,140,141.06126,16.231321,-1.0612640380859375,1.0612640380859375,False,0.0,False
31,73,140,138.86958,18.062927,1.1304168701171875,1.1304168701171875,False,0.0,False
31,74,140,129.52036,17.410952,10.479644775390625,10.479644775390625,False,0.0,False
31,75,140,130.64526,21.56488,9.354736328125,9.354736328125,False,0.0,False
31,76,140,132.75818,15.945561,7.2418212890625,7.2418212890625,False,0.0,False
31,77,140,123.121025,18.963512,16.87897491455078,16.87897491455078,False,0.0,False
31,78,140,122.6892,18.267988,17.31079864501953,17.31079864501953,False,0.0,False
31,79,140,126.005,17.016827,13.995002746582031,13.995002746582031,False,0.0,False
31,80,140,124.44545,17.349043,15.554550170898438,15.554550170898438,False,0.0,False
31,81,140,126.801315,15.53071,13.198684692382812,13.198684692382812,False,0.0,False
31,82,140,120.77242,19.579351,19.227577209472656,19.227577209472656,False,0.0,False
31,83,140,125.723885,15.99551,14.276115417480469,14.276115417480469,False,0.0,False
31,84,140,122.638535,15.307105,17.361465454101562,17.361465454101562,False,0.0,False
31,85,140,130.21527,17.359482,9.78472900390625,9.78472900390625,False,0.0,False
31,86,140,128.36176,15.350009,11.63824462890625,11.63824462890625,False,0.0,False
31,87,140,130.52701,17.922182,9.472991943359375,9.472991943359375,False,0.0,False
31,88,140,133.06767,17.282923,6.9323272705078125,6.9323272705078125,False,0.0,False
31,89,140,137.3402,19.092361,2.6598052978515625,2.6598052978515625,False,0.0,False
31,90,140,136.6155,16.640717,3.3845062255859375,3.3845062255859375,False,0.0,False
31,91,140,137.90683,16.237097,2.093170166015625,2.093170166015625,False,0.0,False
31,92,140,137.57028,16.31762,2.429718017578125,2.429718017578125,False,0.0,False
31,93,140,139.68823,19.080559,0.311767578125,0.311767578125,False,0.0,False
31,94,140,132.39346,20.739422,7.606536865234375,7.606536865234375,False,0.0,False
31,95,139,125.38504,16.004616,13.614959716796875,13.614959716796875,False,0.0,False
31,96,138,123.08293,16.347298,14.917068481445312,14.917068481445312,False,0.0,False
31,97,137,129.05273,19.202772,7.947265625,7.947265625,False,0.0,False
31,98,136,131.67244,15.691979,4.3275604248046875,4.3275604248046875,False,0.0,False
31,99,135,131.72319,17.063,3.2768096923828125,3.2768096923828125,False,0.0,False
31,100,134,129.38351,15.2705,4.616485595703125,4.616485595703125,False,0.0,False
31,101,133,129.4549,18.27246,3.54510498046875,3.54510498046875,False,0.0,False
31,102,132,126.83476,18.941452,5.1652374267578125,5.1652374267578125,False,0.0,False
31,103,131,126.92829,19.356955,4.071708679199219,4.071708679199219,False,0.0,False
31,104,130,129.02826,16.594957,0.97174072265625,0.97174072265625,False,0.0,False
31,105,129,129.9362,18.294754,-0.9362030029296875,0.9362030029296875,False,0.0,False
31,106,128,122.46743,20.64729,5.532569885253906,5.532569885253906,False,0.0,False
31,107,127,124.14995,14.417338,2.8500518798828125,2.8500518798828125,False,0.0,False
31,108,126,122.31191,18.228323,3.6880874633789062,3.6880874633789062,False,0.0,False
31,109,125,127.08026,18.224297,-2.08026123046875,2.08026123046875,False,0.0,False
31,110,124,133.87294,15.0874815,-9.872940063476562,9.872940063476562,False,0.0,False
31,111,123,124.96759,19.405207,-1.96759033203125,1.96759033203125,False,0.0,False
31,112,122,130.02779,16.447012,-8.027786254882812,8.027786254882812,False,0.0,False
31,113,121,133.68204,19.76665,-12.682037353515625,12.682037353515625,False,0.0,False
31,114,120,128.7288,18.954815,-8.728805541992188,8.728805541992188,False,0.0,False
31,115,119,128.87715,18.565819,-9.877151489257812,9.877151489257812,False,0.0,False
31,116,118,131.79823,18.248308,-13.798233032226562,13.798233032226562,False,0.0,False
31,117,117,130.3031,15.931097,-13.3031005859375,13.3031005859375,False,0.0,False
31,118,116,126.337555,16.259943,-10.337554931640625,10.337554931640625,False,0.0,False
31,119,115,124.21111,16.067686,-9.211112976074219,9.211112976074219,False,0.0,False
31,120,114,123.67648,15.481621,-9.676483154296875,9.676483154296875,False,0.0,False
31,121,113,125.835175,16.967571,-12.835174560546875,12.835174560546875,False,0.0,False
31,122,112,125.45093,15.9405155,-13.450927734375,13.450927734375,False,0.0,False
31,123,111,122.234505,18.630962,-11.234504699707031,11.234504699707031,False,0.0,False
31,124,110,131.16014,17.065666,-21.160140991210938,21.160140991210938,False,0.0,False
31,125,109,124.10255,17.436512,-15.102546691894531,15.102546691894531,False,0.0,False
31,126,108,129.38535,15.420291,-21.385345458984375,21.385345458984375,False,0.0,False
31,127,107,127.700226,17.94305,-20.700225830078125,20.700225830078125,False,0.0,False
31,128,106,129.07454,18.973413,-23.074539184570312,23.074539184570312,False,0.0,False
31,129,105,121.19742,15.232845,-16.197418212890625,16.197418212890625,False,0.0,False
31,130,104,126.1166,17.419634,-22.116600036621094,22.116600036621094,False,0.0,False
31,131,103,120.38807,14.58387,-17.38806915283203,17.38806915283203,False,0.0,False
31,132,102,124.475296,18.681133,-22.475296020507812,22.475296020507812,False,0.0,False
31,133,101,124.4525,14.321768,-23.452499389648438,23.452499389648438,False,0.0,False
31,134,100,122.070335,16.974916,-22.070335388183594,22.070335388183594,False,0.0,False
31,135,99,127.936,13.925341,-28.935997009277344,28.935997009277344,False,0.0,False
31,136,98,125.494606,15.999379,-27.494606018066406,27.494606018066406,False,0.0,False
31,137,97,118.547615,18.861917,-21.54761505126953,21.54761505126953,False,0.0,False
31,138,96,120.77164,15.975892,-24.771636962890625,24.771636962890625,False,0.0,False
31,139,95,116.97429,15.926359,-21.974288940429688,21.974288940429688,False,0.0,False
31,140,94,121.214005,16.62694,-27.214004516601562,27.214004516601562,False,0.0,False
31,141,93,120.78354,14.36698,-27.783538818359375,27.783538818359375,False,0.0,False
31,142,92,120.46445,16.936827,-28.464447021484375,28.464447021484375,False,0.0,False
31,143,91,120.11912,17.126665,-29.119117736816406,29.119117736816406,False,0.0,False
31,144,90,120.38476,16.307625,-30.38475799560547,30.38475799560547,False,0.0,False
31,145,89,115.30057,14.169474,-26.300567626953125,26.300567626953125,False,0.0,False
31,146,88,114.09906,16.639265,-26.09906005859375,26.09906005859375,False,0.0,False
31,147,87,113.75289,13.201394,-26.752891540527344,26.752891540527344,False,0.0,False
31,148,86,115.79097,15.819261,-29.790969848632812,29.790969848632812,False,0.0,False
31,149,85,115.26572,14.653321,-30.265716552734375,30.265716552734375,False,0.0,False
31,150,84,123.10522,16.15739,-39.10521697998047,39.10521697998047,False,0.0,False
31,151,83,111.43179,13.821191,-28.431793212890625,28.431793212890625,False,0.0,False
31,152,82,118.310135,15.58985,-36.31013488769531,36.31013488769531,False,0.0,False
31,153,81,113.4074,17.449492,-32.40740203857422,32.40740203857422,False,0.0,False
31,154,80,110.380585,12.113288,-30.380584716796875,30.380584716796875,False,0.0,False
31,155,79,109.838455,13.929775,-30.838455200195312,30.838455200195312,False,0.0,False
31,156,78,110.998116,13.169173,-32.99811553955078,32.99811553955078,False,0.0,False
31,157,77,106.600235,12.981812,-29.600234985351562,29.600234985351562,False,0.0,False
31,158,76,112.174286,15.575775,-36.174285888671875,36.174285888671875,False,0.0,False
31,159,75,103.68007,13.483382,-28.680068969726562,28.680068969726562,False,0.0,False
31,160,74,105.58916,15.85307,-31.589157104492188,31.589157104492188,False,0.0,False
31,161,73,100.75262,15.530307,-27.75261688232422,27.75261688232422,False,0.0,False
31,162,72,108.229416,15.607841,-36.22941589355469,36.22941589355469,False,0.0,False
31,163,71,110.88967,16.92965,-39.889671325683594,39.889671325683594,False,0.0,False
31,164,70,110.6851,12.876529,-40.685096740722656,40.685096740722656,False,0.0,False
31,165,69,111.02065,14.815841,-42.020652770996094,42.020652770996094,False,0.0,False
31,166,68,118.04303,14.135184,-50.04302978515625,50.04302978515625,False,0.0,False
31,167,67,106.78233,17.905365,-39.78233337402344,39.78233337402344,False,0.0,False
31,168,66,105.619095,13.458803,-39.61909484863281,39.61909484863281,False,0.0,False
31,169,65,100.50322,14.1892185,-35.50321960449219,35.50321960449219,False,0.0,False
31,170,64,103.78585,14.089457,-39.785850524902344,39.785850524902344,False,0.0,False
31,171,63,98.32067,11.472526,-35.32067108154297,35.32067108154297,False,0.0,False
31,172,62,98.88096,10.977507,-36.880958557128906,36.880958557128906,False,0.0,False
31,173,61,101.12369,13.399026,-40.123687744140625,40.123687744140625,False,0.0,False
31,174,60,99.908516,11.332646,-39.90851593017578,39.90851593017578,False,0.0,False
31,175,59,101.811844,14.245598,-42.81184387207031,42.81184387207031,False,0.0,False
31,176,58,93.89874,11.79729,-35.89874267578125,35.89874267578125,False,0.0,False
31,177,57,91.55556,14.325829,-34.55555725097656,34.55555725097656,False,0.0,False
31,178,56,96.32617,12.640111,-40.326171875,40.326171875,False,0.0,False
31,179,55,97.63068,13.98288,-42.63067626953125,42.63067626953125,False,0.0,False
31,180,54,101.38388,13.246574,-47.383880615234375,47.383880615234375,False,0.0,False
31,181,53,95.75959,14.6678505,-42.75959014892578,42.75959014892578,False,0.0,False
31,182,52,99.97704,12.087652,-47.97704315185547,47.97704315185547,False,0.0,False
31,183,51,99.62752,14.837475,-48.62751770019531,48.62751770019531,False,0.0,False
31,184,50,102.36091,16.769512,-52.36090850830078,52.36090850830078,False,0.0,False
31,185,49,98.819466,14.342532,-49.81946563720703,49.81946563720703,False,0.0,False
31,186,48,102.72997,13.404109,-54.72997283935547,54.72997283935547,False,0.0,False
31,187,47,104.160095,14.117995,-57.16009521484375,57.16009521484375,False,0.0,False
31,188,46,100.81122,14.12501,-54.81121826171875,54.81121826171875,False,0.0,False
31,189,45,103.51818,13.20534,-58.51818084716797,58.51818084716797,False,0.0,False
31,190,44,102.67759,13.697875,-58.677589416503906,58.677589416503906,False,0.0,False
31,191,43,95.5317,16.255438,-52.531700134277344,52.531700134277344,False,0.0,False
31,192,42,100.60948,13.875542,-58.60948181152344,58.60948181152344,False,0.0,False
31,193,41,95.959885,15.19318,-54.95988464355469,54.95988464355469,False,0.0,False
31,194,40,93.35797,14.098303,-53.35797119140625,53.35797119140625,False,0.0,False
31,195,39,88.30284,12.632999,-49.30284118652344,49.30284118652344,False,0.0,False
31,196,38,68.88483,13.110129,-30.88482666015625,30.88482666015625,False,0.0,False
31,197,37,53.73982,14.197159,-16.739818572998047,16.739818572998047,False,0.0,False
31,198,36,50.370407,10.577679,-14.370407104492188,14.370407104492188,False,0.0,False
31,199,35,51.49727,11.073463,-16.497268676757812,16.497268676757812,False,0.0,False
31,200,34,40.26277,12.352415,-6.2627716064453125,6.2627716064453125,False,0.0,False
31,201,33,36.30237,9.829094,-3.3023681640625,3.3023681640625,False,0.0,False
31,202,32,39.796917,12.893979,-7.796916961669922,7.796916961669922,False,0.0,False
31,203,31,37.198437,12.403868,-6.198436737060547,6.198436737060547,False,0.02,False
31,204,30,35.899315,13.6459875,-5.899314880371094,5.899314880371094,False,0.04,False
31,205,29,33.6599,10.826393,-4.659900665283203,4.659900665283203,False,0.0,False
31,206,28,39.710506,13.486376,-11.710506439208984,11.710506439208984,False,0.02,False
31,207,27,34.95367,10.553884,-7.953670501708984,7.953670501708984,False,0.0,False
31,208,26,35.51236,11.338824,-9.512359619140625,9.512359619140625,False,0.02,False
31,209,25,32.130802,11.020093,-7.130802154541016,7.130802154541016,False,0.02,False
31,210,24,29.142263,12.595035,-5.142263412475586,5.142263412475586,False,0.02,False
31,211,23,25.548773,11.331043,-2.5487728118896484,2.5487728118896484,False,0.1,False
31,212,22,28.217695,14.439534,-6.217695236206055,6.217695236206055,False,0.08,False
31,213,21,29.818043,10.715413,-8.818042755126953,8.818042755126953,False,0.02,False
31,214,20,28.29904,11.6323805,-8.299039840698242,8.299039840698242,False,0.04,False
31,215,19,33.729004,12.341414,-14.72900390625,14.72900390625,False,0.02,False
31,216,18,25.76987,11.473697,-7.769870758056641,7.769870758056641,False,0.1,False
31,217,17,30.853725,11.149224,-13.85372543334961,13.85372543334961,False,0.04,False
31,218,16,23.126657,13.032339,-7.126657485961914,7.126657485961914,False,0.14,False
31,219,15,25.742792,13.480064,-10.742792129516602,10.742792129516602,False,0.14,False
31,220,14,27.26859,12.512475,-13.268590927124023,13.268590927124023,False,0.1,False
31,221,13,22.939863,10.81578,-9.939863204956055,9.939863204956055,False,0.12,False
31,222,12,21.169031,11.211857,-9.169031143188477,9.169031143188477,False,0.14,False
31,223,11,13.884621,10.404274,-2.8846206665039062,2.8846206665039062,False,0.32,True
31,224,10,13.239917,10.062874,-3.2399168014526367,3.2399168014526367,False,0.3,True
31,225,9,10.699397,10.483789,-1.699397087097168,1.699397087097168,False,0.38,True
31,226,8,10.445818,10.094282,-2.4458179473876953,2.4458179473876953,False,0.5,True
31,227,7,8.746883,11.177347,-1.7468833923339844,1.7468833923339844,False,0.6,True
31,228,6,11.536468,11.141883,-5.536467552185059,5.536467552185059,False,0.48,True
31,229,5,10.091802,10.970597,-5.091801643371582,5.091801643371582,False,0.52,True
31,230,4,8.819348,12.058161,-4.819348335266113,4.819348335266113,True,0.58,True
31,231,3,5.3077893,9.7024355,-2.3077893257141113,2.3077893257141113,True,0.66,True
31,232,2,4.9550514,9.453343,-2.9550514221191406,2.9550514221191406,True,0.7,True
31,233,1,6.7942567,12.556183,-5.794256687164307,5.794256687164307,True,0.6,True
31,234,0,5.910448,12.362669,-5.91044807434082,5.91044807434082,True,0.68,True
32,1,140,116.364655,16.655893,23.635345458984375,23.635345458984375,False,0.0,False
32,2,140,114.43208,15.818734,25.567916870117188,25.567916870117188,False,0.0,False
32,3,140,106.54756,17.645836,33.45243835449219,33.45243835449219,False,0.0,False
32,4,140,110.466995,13.012845,29.533004760742188,29.533004760742188,False,0.0,False
